Solar_Power_kW,Solar_Irradiance_Wm2,Battery_SOC_%,Num_EVs_Charging,Charging_Power_kW,Charging_Duration_Min,Arrival_Time_Hour,Departure_Time_Hour,Initial_Battery_SOC_%,Final_Battery_SOC_%,Charging_Mode,Grid_Energy_Supply_kW,Residential_Load_kW,Business_Load_kW,Peak_Load_Time_Hour,Energy_Cost_$/kWh,Demand_Response,Total_Demand_kW,Available_Energy_kW,Optimal_Charging_Decision,Charging_Duration_Hours
32.88064461501717,955.7772060253692,73.33173797147163,1,8.387905134617402,58,14,17,31.889930659902063,48.1339222767135,fast,42.22935201151153,20.093167938378272,19.784506802781006,21,0.345646061784979,0,48.26557987577668,26.844416750752018,1,0.9666666666666667
4.683738391404624,489.1013209383417,18.688102317589674,0,11.648730905265602,72,15,16,19.67982213833234,38.66943807664211,slow,91.4613309013662,19.624793717547966,12.765333432699574,12,0.1580261578561694,0,32.39012715024754,63.75494214252328,1,1.2
48.65052773762228,457.83495816651487,37.11387346840003,4,10.121591460965572,64,0,4,29.20882047002626,38.51105667813173,slow,94.78391757387996,21.68033229354769,35.34928020230547,18,0.1073277370414175,0,97.51597833971545,45.91846697178679,1,1.0666666666666667
19.65488623333802,346.793682113803,63.85217358679829,0,10.375280357727524,35,15,18,38.00207451904039,47.4065603954385,slow,87.2739075018768,29.7857922889522,18.891642153182183,21,0.2558212542504381,0,48.677434442134384,58.25135929308044,1,0.5833333333333334
39.74056517708242,904.689283311221,76.8873878858443,1,11.514929442570098,61,2,3,70.33162317827801,82.8360912941879,fast,57.38858306652894,28.887942660431023,11.89594311724656,21,0.2720473094430762,1,52.29881522024768,44.83033302336367,1,1.0166666666666666
28.845194231317954,291.794233622575,91.26054956727886,2,1.4941823826960745,16,1,4,38.72049620607626,49.60001231019321,fast,83.61732692243062,6.483455770159747,19.0231977664438,8,0.3084384718320502,1,28.495018301995696,83.96750285175288,1,0.26666666666666666
24.625884690943195,128.02067459606022,86.70374869520633,3,10.022080141833726,55,12,14,33.30696300599928,42.261044603102505,fast,97.52301010420426,21.439207644615312,46.18624249635319,12,0.4907725667189261,1,97.69169056646967,24.45720422867778,1,0.9166666666666666
36.12260576307526,431.673709351385,63.389941309664586,2,3.712663350105318,109,15,17,17.458587305127907,31.512306011973845,slow,65.89225623910056,19.426046549750627,18.957537332387822,8,0.3402669070822423,1,45.808910582349085,56.20595141982673,1,1.8166666666666667
14.03861812204279,877.9224248556734,90.3072248325687,3,3.090476768984278,25,4,6,58.18503374395604,77.19430382269681,fast,55.58443960470254,13.85049095080028,44.12581266234366,21,0.2964955103804014,1,67.24773392009678,2.375323806648552,0,0.4166666666666667
32.27361479535839,971.3740851232496,17.107224597174575,0,11.995611490204846,70,20,0,27.82631805027128,35.029730508965265,fast,70.39364032490076,24.56280020514573,22.26396306099502,12,0.3999961728566814,1,46.82676326614076,55.84049185411838,1,1.1666666666666667
47.02292921764572,881.7608511600497,81.51204508301713,7,10.889951234222805,71,12,16,23.15481705116568,38.36857524042445,fast,63.29292472805268,8.85904424739751,22.35168119202384,18,0.2526839276374166,1,107.44038407898098,2.8754698667174097,0,1.1833333333333333
48.18099885446264,928.7630630341182,63.90806573594895,8,2.281150003113293,81,5,9,67.26729178252239,87.12798016186898,fast,81.24838546062338,5.089438615000784,21.82396499939514,12,0.3371089197310128,1,45.16260363930227,84.26678067578376,1,1.35
42.650472773368,654.9852830686642,20.34396973536101,6,7.0444572758837225,38,4,7,77.05384530009538,85.76810160771615,fast,59.48246641860968,6.163538030476702,47.80023132034725,18,0.4584791193117582,0,96.23051300612627,5.902426185851383,0,0.6333333333333333
14.722444603479284,816.8835618785587,18.44715563410206,6,2.958700382341568,112,22,0,67.69875901460122,80.29560467014893,slow,90.45347700401187,5.108601694602248,49.50684508933968,8,0.1435146435538243,0,72.36764907799133,32.80827252949983,1,1.8666666666666667
42.556833575842845,205.57737006615503,70.22802366442706,3,3.836683070740975,15,20,22,22.57598760857922,31.16433581356709,fast,41.496058860341456,15.434678192513664,42.09806981925975,8,0.4001412489633371,0,69.04279722399633,15.010095212187965,1,0.25
8.474637334304624,717.0087585060742,89.10810102540405,0,19.681108984940337,29,15,17,13.815832293760144,28.04220160430997,slow,77.02174348135236,27.81752525892776,21.89270838048188,18,0.1402342626386495,1,49.71023363940964,35.78614717624734,1,0.48333333333333334
34.80148983374865,542.4350920672932,48.73846692888912,6,1.1135033971260673,114,21,23,45.60787654788553,56.04552251771739,slow,68.17350155111066,28.507795023193797,43.53176468003053,8,0.4983382406865092,1,78.72058008598073,24.25441129887858,1,1.9
28.50305850446825,157.78804336762067,38.52519290120074,0,1.0282716900878377,87,18,20,13.829992238354796,27.629687154978672,slow,59.441456678520254,15.67766407092606,39.24855279985124,18,0.1714431637294611,1,54.926216870777296,33.018298312211215,1,1.45
4.8588246885384265,623.774261722959,49.11363647728406,0,8.940116165536466,52,6,9,47.48294022139368,61.84853069024783,slow,82.86021791093863,18.867342141176444,36.57339377849112,8,0.492969506864045,0,55.44073591966756,32.2783066798095,1,0.8666666666666667
30.750361334958487,342.0940639915879,79.64916901571408,4,4.011302770228744,35,3,7,75.50244830671853,90.30179142023896,fast,95.80270805867562,7.00842166423719,15.225953267865933,18,0.2504599136917775,1,38.2795860130181,88.273483380616,1,0.5833333333333334
49.50269250521316,817.8031905734694,64.17310879136184,8,1.3861089851835429,99,2,4,51.83292336527223,57.88844498386267,fast,48.467672899597645,24.75415967233656,35.597227498020985,21,0.1801281944295285,0,71.44025905182588,26.53010635298493,1,1.65
43.86865359639777,110.45848591729056,64.63806208468786,2,7.800211072951059,42,10,14,75.2490369846457,88.36383051756695,fast,59.90982569231048,11.344941063899803,10.529251167744729,8,0.1853989575643983,0,37.47461437754665,66.30386491116158,1,0.7
17.97455756098776,640.0184933073733,31.36901215373257,5,14.65893022530115,72,0,2,14.1947608724757,33.13850729143924,fast,98.18952486221087,6.490638109681722,35.424854589280194,12,0.2272690765993705,0,115.21014382546768,0.9539385977309678,0,1.2
14.679592213224668,362.4963208383729,56.11273997912116,4,5.459013460024717,76,20,22,46.23196255376654,53.99526104321193,slow,87.4869556474832,25.311404435472607,15.9339145167589,8,0.1595427215799761,1,63.08137279233037,39.085175068377495,1,1.2666666666666666
40.50566973395904,874.1101574702841,44.60601948803313,6,15.729048996753493,77,5,8,77.3537113394594,88.23944285345021,fast,92.36842024902954,18.768582022276803,12.733904727587646,8,0.3401822749100581,1,125.8767807303854,6.9973092526031735,0,1.2833333333333334
43.35361592900519,801.8658900040148,53.8900361759138,0,3.3822571591822514,35,13,16,30.294733384312,41.37296023380118,slow,47.253345665739566,12.252306623768698,43.05595094978534,8,0.1401604573502404,1,55.30825757355404,35.29870402119071,1,0.5833333333333334
25.56711994304689,532.456252532046,95.54779473275832,2,4.852500424154815,11,3,5,37.13372376417215,54.33795965388294,slow,92.51131858897274,13.845070766099388,37.5540744920266,21,0.1312198113599568,1,61.10414610643562,56.97429242558401,1,0.18333333333333332
32.49819653888826,987.9963339404318,55.56394535456825,8,3.654114870519009,39,17,18,35.43258004603568,50.36075586670605,fast,49.524492747344325,8.674010147595288,30.115763117616765,21,0.3226495672959744,1,68.02269222936413,13.999997056868452,1,0.65
35.098343862885166,228.2459886113619,67.06936282386982,4,1.5847220591256814,58,0,2,37.32015360641955,45.43219517730271,fast,77.76779570143046,27.92695497163697,28.524721358018013,8,0.1852856782640577,1,62.79056456615771,50.07557499815792,1,0.9666666666666667
18.7791476319972,603.6838151382227,52.524401950586224,0,11.136982934615624,42,0,3,50.9922917487655,62.15952573386758,slow,47.50828604340634,15.061128461089814,46.674993156952766,8,0.3091833110272909,0,61.73612161804258,4.551312057360967,0,0.7
29.541663028450536,170.72064743951867,27.64879414645537,1,9.355567686697484,30,17,19,31.69059545859393,49.68700650207528,slow,90.38816384309727,10.678743669283174,27.517230553894837,8,0.1615400221469107,0,47.55154190987549,72.37828496167234,1,0.5
41.13002803298291,610.7867634354023,28.62933205945841,0,4.483921511786511,109,4,6,69.85548701787818,76.63092043564765,fast,52.53004140399871,18.28402079238167,38.97833508037356,8,0.2967665679009507,1,57.26235587275524,36.39771356422638,1,1.8166666666666667
18.009532070563143,720.5184722235392,56.49153656013812,0,1.5183673017162769,49,8,11,40.23429718020802,54.92068484927851,slow,64.86498734220137,10.03125911377924,17.4107208861035,21,0.4209673148714813,0,27.44197999988274,55.43253941288177,1,0.8166666666666667
26.112163002740218,280.1352198203291,10.68976293843028,2,12.480622894223137,115,1,2,58.287658502834624,75.83594437037883,fast,85.77689242461634,24.128829021213672,26.16322117973237,18,0.1506633863673047,0,75.25329598939233,36.63575943796423,1,1.9166666666666667
10.79105137484216,194.11105630096023,13.304922625073903,9,3.6771992829451694,96,9,13,17.507278344709224,24.535896213406744,fast,76.42901527173456,12.933852090006416,10.75489018362421,8,0.2356307393547545,0,56.78353582013715,30.43653082643956,1,1.6
31.14452379095001,672.787224589273,19.722317871762225,2,17.80433330135516,88,17,20,45.57181644407743,59.13669001396711,slow,61.05725934236416,20.565650684047988,15.092770490211652,8,0.3262528771171714,0,71.26708777696996,20.93469535634422,1,1.4666666666666666
3.9228190671132976,905.3349904544748,88.68002722166582,0,6.326346665794803,49,13,16,20.66031729473587,30.12662959981953,fast,69.21825622401627,25.20194169251564,15.562365031757182,18,0.4314424534595135,0,40.76430672427282,32.37676856685675,1,0.8166666666666667
1.2675371707728755,592.8331385383626,54.41919223061068,0,16.883019661240617,75,20,0,28.478286379688093,42.4738525808096,fast,55.45440601157276,8.112631359142306,18.7592091956623,21,0.2702022931358754,0,26.871840554804606,29.850102627541027,1,1.25
48.132420733896254,835.5679929662443,73.20328894284978,2,2.715012793062021,109,12,13,39.92552903148547,56.57283225122047,slow,70.61568331228104,29.265001696436464,33.1105226999083,8,0.1247175242960083,0,67.8055499824688,50.942554063708485,1,1.8166666666666667
41.79900602561029,507.0864560664701,99.35351550991632,2,20.410028486687885,87,5,6,61.29868360906909,77.53605095671706,fast,89.030342727938,18.873291109358583,12.605380057758442,12,0.3227294843529883,0,72.2987281404928,58.53062061305549,1,1.45
20.447647220713492,573.7623948425019,34.72583729675676,7,3.6832677085898,92,7,9,33.00230376358898,47.16520501634174,fast,82.23875407907634,8.280387073292163,15.409114038206557,12,0.486207052941169,1,49.47237507162731,53.21402622816253,1,1.5333333333333334
7.8218521335543025,173.4669838275306,47.96453606849482,0,1.8918680943871964,53,14,18,43.47985672577301,48.71156814176918,slow,65.13015550095972,20.8249860961732,17.630173189730556,12,0.3214235175349041,0,38.45515928590376,34.496848348610264,1,0.8833333333333333
12.512144908229766,154.31687559150745,46.99189677389912,1,15.377150079564291,119,15,18,22.64456885589207,34.18058420854169,fast,72.31450880136961,6.325644275745269,45.31901999323589,18,0.4629062851259271,0,67.02181434854545,17.804839361053936,1,1.9833333333333334
27.461333235306025,322.39291060913183,91.68499023008994,1,19.95681571935248,15,0,3,43.99415138224879,52.358252655877365,slow,93.8098519303286,11.075047853219644,38.320453234851584,12,0.3498340980604699,1,69.3523168074237,51.91886835821092,1,0.25
33.009868835886564,884.6052099329816,64.71146926816334,5,3.674758942405503,73,4,6,12.085335282283552,23.325179401912177,slow,22.358108169955813,6.240615693588137,25.3385133819077,12,0.2184378467653484,0,49.95292378752335,5.415053218319031,0,1.2166666666666666
47.7432640331597,978.2787302372182,84.14113457991652,1,18.082124128809543,31,19,20,15.258603710815644,21.66593179674729,slow,98.91581808213893,21.454061913158338,25.22348779591068,12,0.4466432915716636,1,64.75967383787857,81.89940827742005,1,0.5166666666666667
36.89484583478843,403.20621259399616,95.955446033649,0,20.40933976666544,27,14,16,47.49620432096785,60.18496286795551,fast,77.20610939022205,15.86058148408012,10.741927828976298,12,0.4178917362945115,1,26.602509313056416,87.49844591195406,1,0.45
27.717702625570038,263.9061241198293,83.90784542952039,4,10.674066426503272,21,12,15,69.81185582297823,83.27477769995942,slow,69.17128952436016,13.660821224272896,38.98817100594233,18,0.4850962344227379,0,95.34525793622832,1.543734213701896,0,0.35
20.98000312138949,692.8369979507885,67.27612331650664,7,7.683502869100244,103,15,19,75.56629132092768,91.54439011686848,slow,90.32881791143718,25.63037364379608,22.532952143071668,12,0.2073304275857354,0,101.94784587056944,9.36097516225722,0,1.7166666666666666
17.798633932563078,599.8271958438681,33.18464983003497,0,14.542961011139475,113,10,13,68.93884696407585,88.113352918677,slow,73.18400350936679,12.738549796552205,27.44999646839265,8,0.4004316775609745,0,40.18854626494486,50.794091176985006,1,1.8833333333333333
2.300132101087637,977.3138459321048,20.30388742593146,0,1.2863145020222508,28,5,8,43.393375762554825,52.52191735152167,slow,77.575565716867,25.23357071846756,22.46604402438607,8,0.2645938848476634,0,47.699614742853626,32.17608307510102,1,0.4666666666666667
23.70869145436626,164.97856808125826,20.89225004366737,0,2.934073838191386,62,7,9,17.81451505772431,36.26207882210923,fast,81.13953769758494,13.325980884084856,15.068866838107082,21,0.2702001794987884,0,28.394847722191937,76.45338142975926,1,1.0333333333333334
23.673588539028284,516.3606610653846,16.39068980799299,0,18.29573483676198,57,20,22,47.05734349432734,58.28892873822225,slow,62.12155581865888,20.65448632311287,27.944530113186875,8,0.2333588511078534,1,48.59901643629975,37.196127921387415,1,0.95
8.660093495500758,881.4452548675424,17.21620126737131,0,19.8745456844843,16,6,10,43.71123981535538,54.83067884844128,slow,51.658949069337496,12.169893229713496,45.32532249309832,8,0.2354140308090917,1,57.49521572281181,2.823826842026442,0,0.26666666666666666
42.82449205941612,620.8078677151541,92.1958252818613,7,3.8983252274210862,62,7,10,36.40251542489705,42.71614902613967,slow,67.7304425885713,9.418921685586518,43.81348890025655,12,0.3677880015674396,0,80.52068717779068,30.03424747019673,1,1.0333333333333334
8.146721354071484,752.7318943736228,88.63287341197105,0,18.42418019275411,18,17,19,14.878348771108374,29.91610355409552,slow,76.13709072528762,19.07249565891975,41.6595352937903,8,0.3296914457310649,1,60.73203095271005,23.55178112664906,1,0.3
29.288779063673164,479.5488341861099,15.97994599201974,2,2.382046974502106,79,9,13,36.57195495138326,50.707389121987,slow,91.7257219975422,9.838584330989317,13.51465323727771,12,0.1975730255240865,1,28.11733151727124,92.89716954394412,1,1.3166666666666667
47.01151207124788,349.1450175115464,58.05707252929874,2,19.717682333566277,26,21,1,62.8542290371328,79.38893196556224,slow,71.31145989786532,18.846007305718405,37.32320693896541,12,0.435538406335015,0,95.60457891181636,22.71839305729684,1,0.43333333333333335
28.77370889379395,633.1152957340261,22.79234114141119,5,10.74009924428128,35,15,18,57.06287669955488,68.76442421657866,fast,81.61050335431355,14.569820776997734,33.220771067054805,12,0.2503531414659986,0,101.49108806545894,8.893124182648563,0,0.5833333333333334
32.16441092211766,289.5959701050999,47.98308341148751,6,11.00568669602739,81,19,22,16.921133986385595,31.5747773274829,slow,86.73003465977968,21.068797848988677,21.63455740518794,8,0.4767841950251493,1,108.73747543034096,10.156970151556392,1,1.35
47.07324043882626,759.8017201737529,61.947989806109575,1,19.050684335276674,47,4,7,22.05180819868544,41.63107087758252,fast,69.28738569199948,16.994283944559445,20.272539240689564,21,0.3846430910420116,0,56.31750752052568,60.043118610300056,1,0.7833333333333333
48.05952819119571,744.2424682138798,21.070296561137106,2,15.587729229013682,115,6,9,71.4493117711595,81.1893826141554,fast,98.73547133748508,10.131791863766464,37.79155994395139,18,0.1994054836886043,0,79.09881026574521,67.69618926293558,1,1.9166666666666667
45.26753209780318,918.1292685990768,60.27781568053828,4,8.658084200921067,97,22,0,48.46000286019612,58.17165014653668,fast,22.42713974546546,12.322643667543227,13.18465005309751,21,0.3452964823197353,0,60.13963052432501,7.555041318943644,0,1.6166666666666667
5.038900068871333,974.2555846374756,68.70624837327458,1,3.510801952793185,23,15,18,29.72541532564862,44.15357578883153,fast,64.69655956768773,26.17306498877268,37.36914843552102,21,0.1501203585624436,0,67.05301537708688,2.6824442594721774,0,0.38333333333333336
42.24376554847273,500.7747295023989,37.56821489003914,8,2.9425091967182397,43,0,1,13.742109882337273,19.3024039288706,fast,99.95970803349772,29.74951537472952,48.5181581430132,21,0.129548167162987,1,101.80774709148862,40.39572649048184,1,0.7166666666666667
34.836858268207536,451.9733829865846,87.18061038951554,0,11.333144277030412,76,16,20,63.00323837773786,81.33587605381584,fast,31.893805095694567,8.603391599734879,46.02903240495934,8,0.3120774218001894,1,54.632424004694215,12.09823935920788,1,1.2666666666666666
31.4471423389942,972.4710901017588,92.49717122570866,1,17.726678914197876,71,10,12,31.39539477853284,37.12026091136379,fast,56.50463293265386,25.56875036912808,13.954921155052112,18,0.4605858304578829,1,57.250350438378064,30.70142483327,1,1.1833333333333333
43.873600676352645,332.3200894310148,48.78866984619666,1,5.883367964037955,104,7,11,51.50878906772025,64.9576267251055,fast,50.86500174074315,28.276475772180003,14.684289260211113,21,0.3821730782789612,1,48.84413299642907,45.89446942066672,1,1.7333333333333334
36.75355219019429,691.062998087163,38.698013648902496,5,5.746697132561693,10,22,23,47.63784652285703,62.35518109522357,fast,77.1372349485851,20.5859533423528,21.973871059387093,18,0.4188307226251025,0,71.29331006454836,42.59747707423102,1,0.16666666666666666
37.53073758204292,972.8389405706904,73.50272763794422,2,7.259588661021278,51,9,12,71.75645567145355,91.2887022937042,slow,68.1053459468921,11.385260521296082,38.21425345421682,8,0.4317962692019635,1,64.11869129755546,41.51739223137956,1,0.85
40.3417369633632,508.41058724527534,71.95645166429232,2,6.834748427337876,22,3,7,20.2910468429845,40.16943970277913,slow,65.01060766939106,20.338197104089325,26.698982243126647,18,0.3782017744062114,0,60.70667620189172,44.64566843086255,1,0.36666666666666664
38.82064803709984,567.7965537004159,22.833472967371787,3,21.48493359459446,95,8,11,27.00617531809308,34.577150002964366,fast,91.00499667301465,20.00454860785814,20.69180328306018,21,0.1125287140888639,1,105.1511526747017,24.674492035412783,1,1.5833333333333333
46.53786628017824,845.9950292943486,41.128971466407165,9,2.400571509514426,91,0,3,16.517500955587305,31.916962983859683,slow,55.03711711700547,27.01370855847392,30.89533221706941,21,0.2247560599217698,0,79.51418436117316,22.060799036010536,1,1.5166666666666666
42.92063759215059,487.7987712956253,23.90137725009914,1,2.009938518652744,78,22,1,42.76993593095151,59.54078715864188,fast,48.39960328306829,13.181257697645425,27.23044633446941,12,0.2774953109644658,1,42.42164255076757,48.8985983244513,1,1.3
37.72714370423412,736.0994951969012,67.3212085709269,1,11.987474154388371,21,19,20,38.95511953093892,57.15406298551452,slow,86.01543478445521,8.621320681706102,19.222025962814676,12,0.3903574642334542,0,39.83082079890914,83.91175768978019,1,0.35
45.127645333978336,250.8572946594859,16.45406999628859,8,9.38250268473141,83,2,5,36.2569583722845,44.91791853679327,fast,99.21406349045746,9.205340058355253,32.43825997988585,18,0.313496792311066,1,116.70362151609238,27.6380873083434,1,1.3833333333333333
16.002480051530586,697.4240748596246,70.94085757615085,8,4.232309705441006,17,20,0,77.82775034576098,86.7464273325647,fast,55.85824116208712,5.512301171949361,22.770268209915876,8,0.1199201131577507,0,62.14104702539328,9.719674188224433,0,0.2833333333333333
4.564333839306678,881.4441524619327,50.860145907650335,9,2.567407052668005,21,11,14,73.19805149251752,88.52301292750768,slow,77.72612208680215,9.477982103923878,20.49841245602733,12,0.327104490192432,0,53.083058033963255,29.20739789214558,1,0.35
47.50309835254025,200.7276574579551,22.64976708205247,0,21.927878782068632,11,4,5,39.00289098141454,58.040125343081726,fast,86.82451686867601,6.302197673178773,43.94289638328185,18,0.4533545948196089,0,50.24509405646062,84.08252116475563,1,0.18333333333333332
47.53035734687781,342.77465036529065,53.70307296934581,2,15.70906778228658,17,19,21,17.86702345255825,26.3771027599638,slow,45.3475954920264,15.901039572823755,26.065208333310743,21,0.478221337506981,0,73.38438347070766,19.493569368196543,1,0.2833333333333333
31.591860608489963,578.0525752009288,55.490960611940494,2,8.083359565817215,62,23,3,50.39448316579919,59.28271317237898,fast,29.679981400965318,26.013833918781604,16.176597773599696,8,0.4472593749016755,1,58.357150824015726,2.914691185439551,0,1.0333333333333334
37.618726471884,940.4875157751144,44.91880839521826,0,21.478779495485675,17,16,19,36.53040832247396,47.69254333761917,fast,51.70849375739799,13.16852656193428,49.51971969786467,12,0.3530637503718159,1,62.68824625979895,26.63897396948304,1,0.2833333333333333
39.48090713972769,556.5113278195531,12.101688669536731,2,7.36336764662263,102,20,0,19.272826781249837,28.330653483827533,slow,49.89077216741794,28.96413336609242,33.00345445540461,12,0.2173064342971321,0,76.69432311474229,12.677356192403336,1,1.7
22.07652506866885,104.44598284096864,20.452506418047307,4,7.45201819880213,94,2,4,32.79915481043916,42.44509313670911,fast,80.23852938368934,7.058554077418043,31.6881755487726,12,0.4402472834109087,0,68.55480242139916,33.76025203095904,1,1.5666666666666667
3.638150318209677,377.1369474320719,44.69607142632301,1,4.487102951112264,16,23,3,21.17429297414081,34.572123674657966,slow,86.55920424882778,22.773240918697084,15.464941723950083,12,0.468221668551889,0,42.72528559375943,47.472068973278034,1,0.26666666666666666
41.09300296451781,734.212686462982,40.63483938290551,9,2.283198020012278,18,9,10,72.73970865146516,92.15648267178976,slow,65.74786631123564,12.59517814340919,23.90540347904805,8,0.4739647178060835,0,57.04936380256776,49.791505473185694,1,0.3
35.31211135782481,281.66810691065353,58.72668466128267,0,11.48536186630083,10,2,4,38.31437451163366,52.72532284137135,fast,66.71118586976388,17.737068446097865,48.60562802950744,18,0.1621252080586825,1,66.34269647560531,35.68060075198339,1,0.16666666666666666
49.33197892505877,184.51064421047653,58.75343311690036,1,20.76201346080592,47,15,18,67.45881656933958,83.03841620737849,slow,57.17798424645372,20.03460556921827,28.344195186893675,18,0.2929006369209698,0,69.14081421691786,37.36914895459462,1,0.7833333333333333
47.36242886919293,259.43481050264734,37.20999244163444,1,1.0039170915839253,53,18,22,35.80920468027729,55.6750523113636,slow,98.43314881862456,18.295587770270128,30.56347499517095,18,0.4247951876183672,0,49.862979857025,95.93259783079247,1,0.8833333333333333
49.30005319114355,723.3633570035481,33.3401407585385,0,13.89356858174127,83,21,22,58.30180767584583,64.83109591955,slow,63.63653563139936,6.553144268002393,45.18722818599176,12,0.1775700897279095,1,51.74037245399415,61.196216368548754,1,1.3833333333333333
37.66890926294708,854.3037606832992,27.516145303438478,5,13.94499172480927,71,14,17,37.1028291909154,48.17250461751689,slow,96.00553242187247,24.163932359168832,24.21068872229334,18,0.1946546962534106,1,118.09957970550852,15.574861979311038,1,1.1833333333333333
27.92021248679025,656.0625161810924,96.97756472797666,2,9.71416915767329,47,10,13,57.312483598114746,72.42259394505541,fast,67.00099835414233,6.679939268809344,30.11134843087887,12,0.4978796636499399,1,56.21962601503479,38.70158482589778,1,0.7833333333333333
45.3177192547368,613.5487719749467,41.25493351274568,4,3.842464134438965,60,14,15,11.08487692783332,26.17770249497869,fast,96.68364854592696,25.198296114067983,10.141464948128984,18,0.1863347072520995,1,50.70961759995284,91.29175020071096,1,1.0
24.63125521454296,937.85382595628,22.527703121112594,3,4.790882796240895,81,3,7,52.46630708431074,63.4486299881716,slow,44.37782448423829,22.462011695372183,24.45804339098167,21,0.265893054548056,0,61.29270347507654,7.716376223704707,0,1.35
29.168438254857985,692.0607741427324,61.24396250640545,6,1.7998123125857048,68,1,3,61.8012460110749,70.54905295224984,slow,59.25179994725815,19.977967120502704,38.34886014994338,18,0.4246735598649788,0,69.1257011459603,19.294537056155832,1,1.1333333333333333
48.10862742372709,999.4723531936,65.85944318421257,5,14.019339862357448,27,6,7,31.681327426220843,41.72824486487903,slow,97.28798981851855,29.803161783806903,30.289502208302284,8,0.3986102728643786,0,130.1893633038964,15.207253938349254,1,0.45
43.42995640947301,466.2171646505835,13.55135796018094,9,1.88124554231632,66,17,20,38.12694210211866,54.30411424953597,fast,49.06985667984782,25.666045092837063,24.716117011451026,12,0.1968395829305376,1,67.31337198513498,25.18644110418586,1,1.1
48.161126972030566,804.1469356524461,58.87221255618969,3,3.070478835080666,85,6,9,61.28901287095649,66.449097188689,slow,98.31437176135924,16.13646720927335,20.0976985211187,8,0.2021462506081199,1,45.44560223563405,101.02989649775574,1,1.4166666666666667
2.1579955975288057,890.6640051712131,91.85091498435176,0,7.204826417161946,36,11,13,10.659389918071172,16.551592364697015,slow,78.3540875186172,6.078194705470716,18.002669504702638,12,0.3718962231425483,0,24.080864210173356,56.43121890597266,1,0.6
44.55715568490356,463.72628948592967,74.99289119103153,4,12.129377161449831,83,6,10,66.61550812348858,80.77912095586453,slow,97.11549874151548,19.348760574831463,13.810098196173008,18,0.2041132788660093,1,81.6763674168038,59.99628700961523,1,1.3833333333333333
48.46512678095495,818.032283972771,21.23387325701635,4,19.454154245651203,115,14,16,74.1872779171742,90.84534162743698,slow,68.32924999847596,13.394664587570905,24.11376473494,18,0.4011171684781754,1,115.32504630511572,1.4693304743151856,0,1.9166666666666667
31.46993190676313,836.0507945575195,34.819081142622125,1,19.26869449085147,34,8,10,20.75788950650728,37.93623416003203,slow,68.20207121002028,28.989314690726644,31.87148499313135,18,0.390542807085633,1,80.12949417470946,19.542508942073937,1,0.5666666666666667
45.057900524549446,429.8153813842581,98.28886403464166,7,10.868222812705502,61,20,23,11.259169210067135,29.577059456100425,fast,82.92349247280379,9.27150498466162,12.92234584131126,21,0.2468249822843805,0,98.2714105149114,29.70998248244183,1,1.0166666666666666
47.520574203827934,449.7022911433112,62.98583699181879,5,7.615217819911363,102,0,3,58.17532435854151,75.26221734791503,slow,51.51900061704441,21.469652942022822,34.512022885445234,12,0.1699357157262292,1,94.05776492702486,4.981809893847483,0,1.7
44.51318919454582,503.8242603602776,43.77969171276417,1,17.61960476064649,40,23,2,64.95047853457834,74.0213013581298,slow,53.31137361135362,20.57832301881712,11.720086617782876,18,0.4337691383377379,1,49.91801439724649,47.90654840865295,1,0.6666666666666666
22.78283763928565,313.7897177868947,35.72051999732832,1,20.23155302853667,73,2,5,65.6701494333379,77.74427799445428,fast,56.07258705511634,17.364744450245343,14.870655103982616,18,0.1600859581867703,0,52.46695258276464,26.38847211163736,1,1.2166666666666666
31.00662989007684,435.9266124664061,28.290078197747853,7,8.55567596445129,80,15,16,19.484616325019136,35.14943544697438,slow,86.15228352215749,10.2815933077192,44.607632444255806,18,0.3634897336909625,0,114.77895750313402,2.3799559091003037,0,1.3333333333333333
9.406057986188063,165.87633139159928,44.78864561407251,5,5.099140456009533,42,3,5,68.06002093037858,74.75197471337724,slow,76.31536659375698,18.58984921162924,38.48218134764909,18,0.4692343276957718,1,82.56773283932598,3.153691740619053,0,0.7
17.66761140130264,701.3915186995147,54.30929320010637,3,7.785093734993083,11,15,17,42.74240727622645,61.416987622256,slow,44.7984109148376,8.18231332737696,28.55337371800209,12,0.231709535656035,1,60.0909682503583,2.3750540657819386,0,0.18333333333333332
48.71974038330833,441.80720216130686,98.26654092250864,2,9.276856982435191,42,4,8,72.1486545815016,82.52409261636903,slow,71.40254682714931,14.454867077027007,18.909950810948157,21,0.3820080139475247,0,51.91853185284555,68.2037553576121,1,0.7
49.31053722398014,877.0002846146427,46.68257877164353,0,13.67001812045273,110,18,22,41.85869617229386,49.60666984919338,fast,42.01022059008736,22.750733691880725,23.50624675203758,8,0.2539803535714189,0,46.25698044391831,45.0637773701492,1,1.8333333333333333
34.90808570098726,567.1736066225963,84.47670298956727,2,17.835370157017405,107,21,23,48.91384119520242,63.55544611947681,fast,60.571510611230806,5.500588362992663,29.614017642226436,21,0.1984376544381776,1,70.7853463192539,24.69424999296416,1,1.7833333333333334
26.80481831720602,531.2636898667579,78.80750151892458,3,10.859891972258309,93,23,3,38.278339831215845,48.19490791883413,slow,82.90343140770223,19.249570476132902,22.67542208689083,21,0.3309637793175269,0,74.50466847979865,35.2035812451096,1,1.55
